id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose
sdv-id-xGvpTL,6381.0,8390.0,5478.725906277016, 36 months,20.09,249.25,D,D1,1 year,RENT,48375.43,Not Verified,Charged Off,n,house
sdv-id-FRtTaA,6445.0,6217.0,7182.8052215724465, 36 months,11.0,260.15,B,A2,10+ years,OWN,48021.89,Not Verified,Charged Off,n,small_business
sdv-id-lbPiaq,14995.0,15538.0,14940.533160066341, 36 months,18.28,446.41,B,B3,2 years,MORTGAGE,57532.97,Verified,Late (31-120 days),n,debt_consolidation
sdv-id-KRbUKk,7809.0,8450.0,9954.564806924924, 36 months,15.9,247.15,D,C5,1 year,RENT,44430.58,Verified,Fully Paid,n,other
sdv-id-egbLCu,23794.0,23961.0,23506.39176198142, 60 months,15.12,844.48,C,C5,10+ years,MORTGAGE,102700.52,Verified,Charged Off,n,debt_consolidation
sdv-id-PmbzOz,5214.0,5450.0,3516.721131423048, 36 months,18.85,179.13,D,D5,1 year,OWN,54383.81,Not Verified,Fully Paid,n,other
sdv-id-bCWTwF,9925.0,9862.0,9885.144534074509, 60 months,16.77,285.54,D,C5,10+ years,MORTGAGE,35449.68,Not Verified,Fully Paid,n,home_improvement
sdv-id-aDGILk,9897.0,9135.0,9735.681849470202, 36 months,16.76,295.53,D,D4,6 years,OWN,93541.94,Source Verified,Fully Paid,n,credit_card
sdv-id-QmvxvL,1388.0,2088.0,742.4015929395637, 36 months,9.36,145.29,B,B1,10+ years,RENT,34480.08,Verified,Current,n,home_improvement
sdv-id-wFlKDK,10873.0,10943.0,11352.48195056094, 60 months,18.98,320.06,E,E5,9 years,MORTGAGE,43381.4,Not Verified,Charged Off,n,debt_consolidation
sdv-id-ighevE,29425.0,24789.0,23697.368338550503, 36 months,11.92,912.55,C,C1,10+ years,OWN,165764.98,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-SEFPnJ,15111.0,14624.0,15241.496345758835, 60 months,11.53,519.06,C,C1,10+ years,MORTGAGE,53165.27,Verified,Current,n,debt_consolidation
sdv-id-upOBcN,10104.0,9555.0,10048.824516442532, 36 months,11.53,316.18,C,C1,10+ years,RENT,76825.81,Not Verified,Fully Paid,n,credit_card
sdv-id-nviYQV,20016.0,20738.0,21446.130871002704, 36 months,6.53,532.01,A,A1,10+ years,MORTGAGE,227270.21,Not Verified,Current,n,debt_consolidation
sdv-id-IfuoKS,15050.0,15529.0,15392.029326187474, 36 months,11.34,510.65,B,B4,10+ years,RENT,52222.3,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-qxxkBo,6048.0,15326.0,7546.9191658163545, 36 months,6.09,39.03,A,A1,10+ years,MORTGAGE,72782.84,Not Verified,Fully Paid,n,medical
sdv-id-TIaRvq,15437.0,15052.0,15128.600286007097, 60 months,12.65,335.79,C,B5,9 years,OWN,31920.42,Source Verified,Charged Off,n,debt_consolidation
sdv-id-pgXsXN,5540.0,5423.0,6710.414592858036, 36 months,7.17,85.82,A,A3,< 1 year,RENT,83748.79,Not Verified,Current,n,major_purchase
sdv-id-Gewyqq,1837.0,2166.0,4595.020192912847, 36 months,10.97,88.02,A,A4,10+ years,MORTGAGE,43928.35,Source Verified,Fully Paid,n,medical
sdv-id-KjZAuD,7760.0,4875.0,6729.468621416896, 36 months,20.02,258.65,D,D5,3 years,RENT,57973.59,Verified,Fully Paid,n,debt_consolidation
sdv-id-PLLwMn,14869.0,14554.0,15006.657252982277, 36 months,10.07,520.63,B,B1,5 years,MORTGAGE,59613.43,Not Verified,Fully Paid,n,small_business
sdv-id-yBmIre,2545.0,2439.0,3137.349514369133, 36 months,18.4,95.45,A,C4,10+ years,RENT,67545.09,Verified,Current,n,debt_consolidation
sdv-id-WBwFTY,28595.0,28927.0,28193.371002269847, 60 months,14.22,899.98,C,C2,10+ years,MORTGAGE,44203.75,Verified,Fully Paid,n,debt_consolidation
sdv-id-YodoJY,5296.0,5468.0,4850.633694200305, 36 months,13.03,204.62,C,C2,10+ years,OWN,76765.9,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-mvLDzx,19572.0,20732.0,21619.466368799516, 36 months,8.11,491.92,A,A2,6 years,RENT,81517.2,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-GUFSfr,27590.0,29271.0,33255.85695203137, 36 months,13.74,1109.14,C,C2,10+ years,MORTGAGE,390471.62,Verified,Charged Off,n,debt_consolidation
sdv-id-UhHrye,14928.0,15179.0,16496.78243368995, 60 months,20.31,492.85,D,D2,10+ years,MORTGAGE,134383.19,Source Verified,Late (31-120 days),n,debt_consolidation
sdv-id-ospsou,6268.0,2485.0,10157.830429143567, 36 months,5.54,22.24,A,A1,10+ years,MORTGAGE,74177.89,Not Verified,Fully Paid,n,other
sdv-id-iAyuKY,26267.0,27735.0,27411.47492132912, 60 months,25.56,807.27,E,E4,10+ years,MORTGAGE,102743.07,Verified,Late (31-120 days),n,debt_consolidation
sdv-id-GxBPma,3168.0,5142.0,2243.3892284360654, 36 months,17.75,180.59,D,D4,2 years,MORTGAGE,164514.28,Source Verified,Fully Paid,n,home_improvement
sdv-id-lWMJoh,10120.0,9307.0,10140.174201661743, 60 months,9.59,250.05,B,B1,1 year,RENT,37660.07,Not Verified,Fully Paid,n,other
sdv-id-hLZnvG,15048.0,21630.0,3318.7168282068924, 60 months,15.38,817.61,D,D2,2 years,RENT,78574.57,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-pYmtFt,23703.0,24376.0,23943.90291341806, 36 months,13.02,227.29,C,C2,5 years,MORTGAGE,117751.33,Not Verified,Fully Paid,n,home_improvement
sdv-id-CyynEs,11700.0,10479.0,20350.50433552734, 36 months,25.61,297.28,F,E3,10+ years,OWN,58428.21,Verified,Charged Off,n,debt_consolidation
sdv-id-WRPoBp,10137.0,11805.0,10359.895558843204, 36 months,6.97,338.66,A,A5,5 years,MORTGAGE,157132.24,Verified,Current,n,home_improvement
sdv-id-iClpfS,11676.0,10679.0,12769.811979663455, 36 months,8.41,494.28,A,A1,10+ years,MORTGAGE,67154.22,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-UUXmrv,29998.0,29823.0,29101.075374592358, 36 months,16.26,847.0,D,D1,10+ years,MORTGAGE,71088.47,Not Verified,Charged Off,n,debt_consolidation
sdv-id-gjKnQK,12377.0,12084.0,12433.60206040911, 60 months,14.61,290.07,C,C5,10+ years,MORTGAGE,36293.4,Source Verified,Charged Off,n,debt_consolidation
sdv-id-ycwvDK,34187.0,34671.0,31846.565545919497, 60 months,24.49,833.18,F,E4,2 years,RENT,107460.63,Not Verified,Late (31-120 days),n,credit_card
sdv-id-KdAJUT,34982.0,35493.0,37144.30515523759, 36 months,5.72,1242.08,A,A1,10+ years,MORTGAGE,117789.81,Not Verified,Fully Paid,n,home_improvement
sdv-id-xjSeId,5676.0,4584.0,5342.84426180566, 36 months,10.63,225.65,B,B4,10+ years,MORTGAGE,48816.27,Source Verified,Current,n,credit_card
sdv-id-pUzUeI,8255.0,6530.0,8349.141681309171, 36 months,8.05,400.07,A,A4,10+ years,OWN,54857.41,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-RZkYXn,10031.0,10543.0,9902.414404228513, 36 months,10.75,345.64,B,B3,1 year,RENT,60103.46,Not Verified,Charged Off,n,debt_consolidation
sdv-id-bvQzTh,20924.0,19943.0,19842.203017405733, 60 months,16.2,758.8,C,C4,8 years,OWN,45159.11,Verified,Charged Off,n,credit_card
sdv-id-sDDatA,21118.0,20184.0,20787.981197089914, 60 months,13.27,510.35,C,C1,10+ years,MORTGAGE,50520.68,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-MMFSVa,15315.0,21121.0,14959.657734355918, 36 months,11.54,461.2,B,B5,10+ years,MORTGAGE,55847.57,Not Verified,In Grace Period,n,debt_consolidation
sdv-id-viuLeu,14979.0,15404.0,23993.404233167817, 36 months,20.51,622.05,B,A3,10+ years,OWN,67695.98,Not Verified,Fully Paid,n,major_purchase
sdv-id-YwBRbm,10011.0,8484.0,9953.285998618056, 60 months,11.31,350.32,C,C1,10+ years,OWN,68748.87,Source Verified,Fully Paid,n,major_purchase
sdv-id-zVXDHN,9963.0,10641.0,12053.840920306255, 36 months,9.64,371.43,B,B1,10+ years,OWN,81917.79,Source Verified,Charged Off,n,debt_consolidation
sdv-id-PrUdHb,34382.0,34592.0,33815.15064155271, 60 months,25.26,805.56,E,E1,10+ years,MORTGAGE,90195.91,Verified,Fully Paid,n,major_purchase
sdv-id-ZXNtUS,10083.0,10658.0,7928.413010442774, 36 months,7.63,382.38,A,A4,6 years,RENT,58628.15,Not Verified,Current,n,debt_consolidation
sdv-id-gnoWDd,6695.0,5406.0,7732.864321173632, 60 months,14.45,863.37,C,C3,10+ years,OTHER,51453.51,Source Verified,Fully Paid,n,wedding
sdv-id-CWEJRj,30029.0,31101.0,29127.563481550525, 36 months,19.39,975.76,E,E1,2 years,RENT,43865.81,Source Verified,Charged Off,n,debt_consolidation
sdv-id-sqtBqq,4345.0,5833.0,2749.9587731022925, 36 months,10.49,155.16,B,B5,7 years,OWN,79281.98,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-PhaesM,8785.0,11864.0,8571.915327005723, 36 months,14.87,263.51,C,C2,9 years,MORTGAGE,52115.46,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-jpMSHn,38848.0,15122.0,34971.160244589766, 36 months,7.78,1279.5,A,A5,1 year,MORTGAGE,96733.92,Verified,Fully Paid,n,credit_card
sdv-id-qhUEMe,19513.0,21239.0,20823.495140384024, 36 months,7.98,410.41,A,C5,2 years,MORTGAGE,44443.65,Source Verified,In Grace Period,n,debt_consolidation
sdv-id-YRGBMV,12543.0,10989.0,12694.095541628376, 36 months,15.42,241.9,D,D1,2 years,MORTGAGE,43120.98,Source Verified,Charged Off,n,debt_consolidation
sdv-id-iVgRvj,2270.0,3558.0,1843.7428675915764, 36 months,9.53,72.99,B,B4,8 years,MORTGAGE,155223.77,Not Verified,Fully Paid,n,car
sdv-id-xSTuOf,3156.0,3215.0,3308.690694130307, 36 months,7.4,106.44,C,C5,3 years,OWN,48777.99,Not Verified,Late (16-30 days),n,vacation
sdv-id-moyjjb,15736.0,29007.0,24443.18058942329, 36 months,15.47,595.27,C,C1,10+ years,OWN,30234.06,Source Verified,Current,n,debt_consolidation
sdv-id-GzVXOO,18382.0,20904.0,20497.510059784847, 36 months,18.98,436.96,D,D1,2 years,MORTGAGE,67943.03,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-gRXsLR,18696.0,19688.0,20258.462306553214, 36 months,11.24,492.11,B,B1,10+ years,OWN,73361.89,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-BBmAAs,11696.0,11494.0,12062.327554516902, 36 months,11.53,472.81,B,B4,2 years,RENT,53737.59,Verified,Fully Paid,n,debt_consolidation
sdv-id-tmqUsu,7020.0,8862.0,8674.784138496103, 36 months,5.72,303.72,A,A1,< 1 year,OWN,87505.66,Not Verified,Current,n,credit_card
sdv-id-DeIWzg,9860.0,10818.0,9980.725170430036, 60 months,16.89,328.76,F,F3,3 years,MORTGAGE,55909.72,Not Verified,Charged Off,n,debt_consolidation
sdv-id-dsovFd,9974.0,11583.0,10167.805240473539, 36 months,10.94,308.61,B,B3,4 years,RENT,172902.22,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-QWkkJm,11981.0,12738.0,12480.550536000157, 60 months,19.41,287.04,E,D3,10+ years,MORTGAGE,58865.14,Not Verified,In Grace Period,n,debt_consolidation
sdv-id-MSsjMu,29872.0,30292.0,30767.29507419772, 60 months,13.81,971.31,C,C2,6 years,RENT,64366.63,Not Verified,Current,n,credit_card
sdv-id-CFxjip,18444.0,17313.0,20289.674131349275, 60 months,29.87,622.43,F,E4,< 1 year,MORTGAGE,27904.81,Verified,Charged Off,n,debt_consolidation
sdv-id-FoHfoC,28182.0,24952.0,29604.585353372953, 36 months,11.58,735.47,B,B3,1 year,MORTGAGE,77904.54,Source Verified,Fully Paid,n,small_business
sdv-id-CzNeNQ,27156.0,30435.0,29167.10958893956, 36 months,25.5,807.71,E,E4,4 years,OWN,134560.01,Verified,Fully Paid,n,debt_consolidation
sdv-id-tLtprF,1000.0,3015.0,0.0, 36 months,9.69,89.34,B,B3,9 years,MORTGAGE,42475.83,Verified,Fully Paid,n,vacation
sdv-id-XmsuhB,7565.0,5710.0,8647.959372588217, 36 months,30.3,149.75,F,F1,6 years,RENT,37615.26,Verified,Fully Paid,n,debt_consolidation
sdv-id-cYHbQw,14663.0,14992.0,14840.265682489371, 60 months,11.12,432.54,B,B2,10+ years,RENT,24705.67,Verified,Current,n,debt_consolidation
sdv-id-BWNPlO,2264.0,2210.0,1882.1581639408914, 36 months,10.14,173.55,B,B4,10+ years,RENT,32609.96,Verified,Current,n,other
sdv-id-mJdqpi,38615.0,35484.0,35585.097644544876, 36 months,5.66,1239.5,A,A4,10+ years,MORTGAGE,77782.6,Verified,Fully Paid,n,home_improvement
sdv-id-SDVMLi,15846.0,10940.0,16877.941020123297, 36 months,11.34,549.18,C,C3,6 years,MORTGAGE,231652.46,Not Verified,Fully Paid,n,credit_card
sdv-id-yrhxGW,19074.0,18362.0,18044.35506186648, 60 months,13.66,442.09,C,B5,2 years,OWN,148876.65,Source Verified,Charged Off,n,debt_consolidation
sdv-id-dEBtTt,24845.0,24443.0,24553.171581141494, 60 months,16.48,471.42,C,C5,3 years,MORTGAGE,45779.6,Source Verified,Charged Off,n,debt_consolidation
sdv-id-XFsZDC,14700.0,14538.0,14264.83317980547, 36 months,10.67,492.98,B,B1,10+ years,MORTGAGE,71225.87,Not Verified,Current,n,debt_consolidation
sdv-id-SofVlD,8120.0,10555.0,12607.831849120372, 36 months,10.42,326.29,B,B1,< 1 year,RENT,49051.99,Not Verified,Charged Off,n,home_improvement
sdv-id-VlnOHD,10134.0,10453.0,10226.44949141249, 36 months,7.68,339.08,A,A4,6 years,OWN,33434.42,Not Verified,Current,n,debt_consolidation
sdv-id-ASEcIz,12221.0,10691.0,12190.726530589443, 60 months,20.23,334.08,E,E5,10+ years,MORTGAGE,57845.44,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-PCZAix,14666.0,14640.0,14696.722767511319, 60 months,11.74,374.89,B,B2,2 years,MORTGAGE,99111.13,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-RbEfHT,20919.0,20257.0,19593.596957742688, 36 months,14.13,475.68,B,B4,5 years,OWN,54545.83,Not Verified,Current,n,debt_consolidation
sdv-id-IAbMEu,25316.0,28398.0,26409.55820467068, 60 months,30.99,1306.05,G,G2,1 year,MORTGAGE,49919.24,Source Verified,Charged Off,n,debt_consolidation
sdv-id-xeneiY,11801.0,10785.0,11279.326818085456, 60 months,14.92,260.81,C,C3,1 year,OWN,78974.59,Not Verified,Fully Paid,n,wedding
sdv-id-CrUikW,27949.0,28675.0,30579.122373246624, 60 months,22.54,882.49,D,D4,2 years,MORTGAGE,62138.59,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-iIjKIn,6677.0,7500.0,7244.304511199817, 36 months,15.48,291.13,C,C1,5 years,MORTGAGE,46386.07,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-QMxJBj,8302.0,7664.0,7235.615599565273, 36 months,16.03,200.75,C,C5,1 year,ANY,60270.24,Not Verified,Charged Off,n,medical
sdv-id-UlGLxV,13818.0,15289.0,15709.284554358048, 60 months,21.02,501.34,D,D5,6 years,MORTGAGE,72198.7,Not Verified,Charged Off,n,debt_consolidation
sdv-id-HcAeVx,15552.0,15199.0,14970.945316840282, 60 months,14.82,491.01,C,C3,10+ years,MORTGAGE,91146.6,Source Verified,Charged Off,n,debt_consolidation
sdv-id-OmAAxZ,9184.0,7923.0,9820.984022152245, 36 months,10.34,263.02,B,B1,10+ years,MORTGAGE,64552.06,Verified,Fully Paid,n,debt_consolidation
sdv-id-ZlWkSF,9884.0,8905.0,9840.577327176083, 36 months,12.64,392.6,C,C3,10+ years,MORTGAGE,92188.63,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-fdsFep,2939.0,2880.0,2740.107911216361, 36 months,22.3,112.91,D,D1,10+ years,RENT,42011.28,Verified,Charged Off,n,home_improvement
sdv-id-dHecaB,21516.0,21226.0,22059.54704492111, 60 months,20.06,470.46,D,C5,10+ years,MORTGAGE,47609.69,Not Verified,Late (31-120 days),y,debt_consolidation
sdv-id-krgfJf,1034.0,5766.0,1077.088369080454, 36 months,10.88,203.99,B,B3,10+ years,RENT,38778.75,Verified,Fully Paid,n,debt_consolidation
sdv-id-CxrDlu,14580.0,14851.0,19285.997924159383, 36 months,18.69,403.18,C,C4,6 years,RENT,30104.97,Not Verified,Current,n,small_business
sdv-id-rtdWqJ,34891.0,35328.0,37907.21907905219, 60 months,24.04,746.06,F,F4,10+ years,OWN,382297.76,Verified,Current,n,house
sdv-id-URgtnA,18998.0,20180.0,21296.018011266286, 36 months,14.76,615.99,C,C2,10+ years,MORTGAGE,71508.28,Verified,Fully Paid,n,debt_consolidation
sdv-id-JHBtLb,12037.0,9219.0,11417.834018730591, 36 months,15.23,303.68,C,C1,10+ years,MORTGAGE,50957.19,Source Verified,Current,n,debt_consolidation
sdv-id-yBPaaU,25541.0,28854.0,27054.260482406797, 36 months,14.29,1010.79,C,C2,2 years,OWN,74615.11,Not Verified,Current,n,moving
sdv-id-JKOTcw,14363.0,15115.0,14073.75504154894, 60 months,18.81,281.74,E,E3,3 years,MORTGAGE,75354.69,Source Verified,Current,n,debt_consolidation
sdv-id-TEZkPe,20347.0,13581.0,9473.148069619876, 36 months,8.04,292.58,A,A4,10+ years,OTHER,39228.9,Not Verified,Current,n,other
sdv-id-RRIgmt,28657.0,28166.0,28423.697790050323, 36 months,15.86,621.63,D,D2,2 years,RENT,61466.59,Source Verified,Charged Off,n,credit_card
sdv-id-jbZutO,15451.0,16625.0,14703.710164696047, 60 months,18.7,382.96,E,F1,3 years,OWN,23196.56,Verified,Fully Paid,n,debt_consolidation
sdv-id-kPMDZY,7089.0,5744.0,7794.073045712144, 36 months,6.46,181.32,A,A3,10+ years,OWN,112933.28,Source Verified,Current,n,home_improvement
sdv-id-Hhawwd,19888.0,19072.0,19535.19034113048, 60 months,18.5,506.11,D,D2,8 years,MORTGAGE,58482.2,Source Verified,Charged Off,n,home_improvement
sdv-id-kmIeuW,18504.0,19075.0,18937.57756503662, 60 months,30.99,468.74,G,G1,10+ years,MORTGAGE,56447.13,Verified,Fully Paid,n,debt_consolidation
sdv-id-QeylSW,10102.0,10781.0,10090.73469744242, 36 months,12.36,237.95,B,B5,6 years,RENT,46996.81,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-PznSQb,8032.0,11298.0,11058.000382056216, 36 months,8.36,302.83,A,A4,< 1 year,OWN,110654.7,Source Verified,Current,n,debt_consolidation
sdv-id-KKLohv,14619.0,14856.0,14665.497674603588, 36 months,11.81,543.74,B,B4,10+ years,MORTGAGE,80760.82,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-NhRLFL,24378.0,14918.0,15178.990226923166, 60 months,13.76,577.6,B,B1,5 years,OWN,70075.54,Not Verified,Current,n,debt_consolidation
sdv-id-cscZKN,5721.0,4195.0,4535.718604682343, 36 months,10.43,335.47,B,B1,4 years,MORTGAGE,34350.58,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-JEuCeQ,19509.0,19868.0,20858.520851608086, 36 months,5.96,758.74,A,A1,10+ years,OWN,240091.11,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-HBhcmG,30213.0,30681.0,29783.064423899687, 36 months,12.86,793.31,B,B2,10+ years,MORTGAGE,93386.69,Verified,Fully Paid,n,home_improvement
sdv-id-nyknZq,1233.0,1779.0,1308.0531769570352, 36 months,7.33,63.46,A,A4,2 years,OWN,38110.0,Not Verified,Late (31-120 days),n,other
sdv-id-bWOMXa,10254.0,10074.0,9136.335819604845, 36 months,7.69,238.2,A,A4,1 year,RENT,60977.76,Not Verified,Current,n,debt_consolidation
sdv-id-bSfsKH,14128.0,14554.0,14442.571061448329, 60 months,15.03,482.44,C,C3,2 years,OWN,62563.95,Not Verified,Current,n,debt_consolidation
sdv-id-pTXSpy,16275.0,15909.0,4074.7091569569902, 36 months,13.65,480.57,C,C1,3 years,MORTGAGE,73494.15,Source Verified,Charged Off,n,credit_card
sdv-id-rXBUjn,10054.0,8512.0,8217.752140800914, 36 months,18.59,371.61,D,D4,10+ years,MORTGAGE,67077.37,Not Verified,Fully Paid,n,home_improvement
sdv-id-TLEPkn,20640.0,21289.0,30016.73964966907, 36 months,14.18,760.13,C,C5,10+ years,OWN,138420.6,Source Verified,Charged Off,n,debt_consolidation
sdv-id-dLzzCS,7716.0,7820.0,7361.089174858871, 36 months,15.21,220.87,C,C5,4 years,RENT,29257.42,Verified,Current,n,debt_consolidation
sdv-id-bKAzNB,14750.0,13888.0,15200.903722297111, 60 months,30.99,429.41,F,F4,1 year,MORTGAGE,14742.98,Verified,Fully Paid,n,debt_consolidation
sdv-id-xsCwJW,19716.0,18894.0,18951.9308334536, 36 months,14.26,605.53,C,C1,4 years,ANY,47760.98,Source Verified,Fully Paid,n,credit_card
sdv-id-qBxsBb,2913.0,5526.0,3660.2535165321624, 36 months,23.2,202.79,E,D3,10+ years,RENT,51840.31,Source Verified,Current,n,major_purchase
sdv-id-CmsVBU,1573.0,2523.0,2198.167446046925, 36 months,22.22,107.04,D,D5,2 years,MORTGAGE,57704.33,Not Verified,Fully Paid,n,vacation
sdv-id-JhrVXx,14341.0,14427.0,14502.316457004135, 36 months,10.13,381.66,B,B3,6 years,OWN,36822.08,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-ztVExh,2956.0,29694.0,30178.30563773672, 36 months,13.49,882.52,C,C2,10+ years,MORTGAGE,57133.58,Verified,Fully Paid,n,debt_consolidation
sdv-id-BoMeMJ,9196.0,7921.0,7846.875461436849, 36 months,8.15,271.41,A,B5,1 year,RENT,123778.93,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-idClVG,11904.0,10392.0,12164.379670769102, 36 months,17.45,273.73,D,D1,8 years,MORTGAGE,62899.14,Not Verified,Charged Off,n,debt_consolidation
sdv-id-pZcDnJ,1866.0,1812.0,1443.5160782208518, 36 months,13.95,70.65,C,C3,10+ years,RENT,35011.37,Source Verified,Charged Off,n,debt_consolidation
sdv-id-oIQPKc,12005.0,10981.0,11571.460589036087, 60 months,19.53,321.68,E,E5,10+ years,MORTGAGE,80091.55,Not Verified,Fully Paid,n,credit_card
sdv-id-gHSACj,28637.0,28721.0,29638.888446658642, 60 months,21.91,901.91,E,B2,2 years,OWN,95403.51,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-EzoEBF,3851.0,4618.0,4313.894199820163, 36 months,22.27,190.18,E,E1,10+ years,OWN,36966.73,Verified,Fully Paid,n,car
sdv-id-FVzUby,7732.0,9865.0,7539.811456775172, 36 months,15.63,302.18,C,C3,2 years,RENT,61380.24,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-uezWbI,24264.0,20105.0,24884.859693562194, 36 months,6.14,342.99,A,A3,1 year,OWN,66527.4,Not Verified,Charged Off,n,credit_card
sdv-id-dOdcmE,3946.0,4519.0,1500.893989309699, 36 months,11.19,192.76,B,B5,10+ years,MORTGAGE,34519.14,Verified,Fully Paid,n,home_improvement
sdv-id-EWwfWZ,7137.0,5249.0,6039.523913066189, 36 months,9.19,162.62,B,B1,1 year,RENT,56977.14,Not Verified,Current,n,credit_card
sdv-id-TMdTQM,14018.0,15029.0,14458.378994686433, 36 months,22.95,457.03,D,D1,10+ years,MORTGAGE,84610.08,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-Tjdyla,11682.0,11191.0,11754.567097015248, 60 months,16.02,291.43,D,D2,3 years,RENT,44575.39,Source Verified,Charged Off,n,debt_consolidation
sdv-id-HzNtgh,4495.0,6528.0,5542.882977924479, 36 months,18.73,166.16,D,B1,1 year,OTHER,53715.37,Not Verified,Fully Paid,n,vacation
sdv-id-LaEJYN,29296.0,29962.0,29669.671882217306, 36 months,13.64,1266.4,C,C2,2 years,RENT,62647.46,Source Verified,Fully Paid,n,other
sdv-id-sTdYPj,20358.0,19925.0,20047.801260427535, 36 months,10.56,878.62,B,B2,6 years,RENT,25817.03,Source Verified,Charged Off,n,debt_consolidation
sdv-id-xPFLUE,9896.0,10132.0,9755.433191250591, 36 months,12.44,247.52,B,B5,6 years,MORTGAGE,56150.3,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-xdhOki,19817.0,20479.0,20365.121703723933, 60 months,18.76,433.68,D,D2,10+ years,OWN,72607.94,Verified,Fully Paid,n,debt_consolidation
sdv-id-TpSdNx,18672.0,19943.0,20517.711335292537, 60 months,17.93,427.1,D,A4,10+ years,RENT,26711.48,Source Verified,Charged Off,n,debt_consolidation
sdv-id-jRpXwO,5860.0,5246.0,4960.71447428619, 36 months,15.11,221.9,E,E1,10+ years,RENT,63573.74,Verified,In Grace Period,n,credit_card
sdv-id-IVPtsN,14903.0,14795.0,14251.74344519816, 60 months,30.16,359.27,F,F2,1 year,RENT,79608.19,Not Verified,Current,n,debt_consolidation
sdv-id-dQHJXK,1766.0,1679.0,3493.5925724682356, 36 months,17.85,53.96,E,E4,8 years,MORTGAGE,97356.29,Source Verified,Fully Paid,n,vacation
